Timestamp,NT:/Pose/.type,NT:/Pose/robotPose,NT:/Pose/robotPose/0,NT:/Pose/robotPose/1,NT:/Pose/robotPose/2,NT:/Pose/robotPose/length
1.763594,"Field2d",null,null,null,null,null
9.235144,"Field2d",[8.916599560037604; 2.3450382787145694; 0.2924630457251686],8.916599560037604,2.3450382787145694,0.2924630457251686,3
9.238736,"Field2d",[8.887101782654305; 2.3232423910902678; 0.2924630382257072],8.887101782654305,2.3232423910902678,0.2924630382257072,3
9.242203,"Field2d",[8.899098254972273; 2.327930765628109; 0.2924630975396316],8.899098254972273,2.327930765628109,0.2924630975396316,3
9.246739,"Field2d",[10.852704164530014; -3.8951747609791827; 0.2924630716323993],10.852704164530014,-3.8951747609791827,0.2924630716323993,3
9.250249,"Field2d",[10.848509871438342; -3.8872647291537277; 0.2924630522019763],10.848509871438342,-3.8872647291537277,0.2924630522019763,3
9.255395,"Field2d",[10.845513950218301; -3.896166854667724; 0.2924630162727381],10.845513950218301,-3.896166854667724,0.2924630162727381,3
9.258366,"Field2d",[10.84439119032561; -3.9158622492914943; 0.29246299050186014],10.84439119032561,-3.9158622492914943,0.29246299050186014,3
9.263266,"Field2d",[10.844247800723121; -3.9174670872585855; 0.29246298913832164],10.844247800723121,-3.9174670872585855,0.29246298913832164,3
9.267439,"Field2d",[23.19972560959301; -8.279639027879853; 0.2924630110912913],23.19972560959301,-8.279639027879853,0.2924630110912913,3
9.271469,"Field2d",[23.228608976862354; -8.271463029931727; 0.2924630198179379],23.228608976862354,-8.271463029931727,0.2924630198179379,3
9.274514,"Field2d",[23.22704618754492; -8.271789230589416; 0.2923654818881582],23.22704618754492,-8.271789230589416,0.2923654818881582,3
9.280079,"Field2d",[23.216007696148594; -8.271566149409207; 0.2923659223792605],23.216007696148594,-8.271566149409207,0.2923659223792605,3
9.283453,"Field2d",[23.204870234400133; -8.26865268531174; 0.29236637527856696],23.204870234400133,-8.26865268531174,0.29236637527856696,3
9.286448,"Field2d",[8.04995602269272; -29.793104447189997; 0.29236612711456517],8.04995602269272,-29.793104447189997,0.29236612711456517,3
9.290912,"Field2d",[8.035858201332404; -29.80287149987355; 0.2923654446635571],8.035858201332404,-29.80287149987355,0.2923654446635571,3
9.294441,"Field2d",[8.043453850820413; -29.795293749552865; 0.2919310155093806],8.043453850820413,-29.795293749552865,0.2919310155093806,3
9.299532,"Field2d",[8.048847139767963; -29.787192413115346; 0.2919323470047066],8.048847139767963,-29.787192413115346,0.2919323470047066,3
9.302979,"Field2d",[8.052992000036232; -29.772697448726497; 0.2919344086748799],8.052992000036232,-29.772697448726497,0.2919344086748799,3
9.306565,"Field2d",[21.55939033398586; -80.96788473745738; 0.29193494556816174],21.55939033398586,-80.96788473745738,0.29193494556816174,3
9.311577,"Field2d",[21.559620302901312; -80.95444824060581; 0.2919312732181625],21.559620302901312,-80.95444824060581,0.2919312732181625,3
9.315108,"Field2d",[21.56237078723536; -80.94134535546601; 0.29193571869448687],21.56237078723536,-80.94134535546601,0.29193571869448687,3
9.319663,"Field2d",[21.568552012911315; -80.94066261457633; 0.29193571869448687],21.568552012911315,-80.94066261457633,0.29193571869448687,3
9.323515,"Field2d",[21.57196068710494; -80.93269403982802; 0.29193571869448687],21.57196068710494,-80.93269403982802,0.29193571869448687,3
9.327008,"Field2d",[87.78414355388692; 2.442412693793358; 0.29193571869448687],87.78414355388692,2.442412693793358,0.29193571869448687,3
9.331683,"Field2d",[87.5808848980679; 2.490033171482078; 0.29193571869448687],87.5808848980679,2.490033171482078,0.29193571869448687,3
9.334797,"Field2d",[87.53236951518376; 2.262780663815783; 0.29193571869448687],87.53236951518376,2.262780663815783,0.29193571869448687,3
9.339735,"Field2d",[87.53480730932716; 2.2693709574435386; 0.29193571869448687],87.53480730932716,2.2693709574435386,0.29193571869448687,3
9.343029,"Field2d",[87.5332983582075; 2.259951976434462; 0.29193571869448687],87.5332983582075,2.259951976434462,0.29193571869448687,3
9.346691,"Field2d",[-37.62149845792722; -171.46720480434874; 0.29193571869448687],-37.62149845792722,-171.46720480434874,0.29193571869448687,3
9.350493,"Field2d",[-37.620464309670254; -171.4658692730697; 0.29193571869448687],-37.620464309670254,-171.4658692730697,0.29193571869448687,3
