Timestamp,NT:/Pose/.type,NT:/Pose/robotPose,NT:/Pose/robotPose/0,NT:/Pose/robotPose/1,NT:/Pose/robotPose/2,NT:/Pose/robotPose/length,NT:/DriveState/ModulePositions,NT:/DriveState/ModulePositions/0/angle/value,NT:/DriveState/ModulePositions/0/distance,NT:/DriveState/ModulePositions/1/angle/value,NT:/DriveState/ModulePositions/1/distance,NT:/DriveState/ModulePositions/2/angle/value,NT:/DriveState/ModulePositions/2/distance,NT:/DriveState/ModulePositions/3/angle/value,NT:/DriveState/ModulePositions/3/distance,NT:/DriveState/ModulePositions/length,NT:/DriveState/ModuleStates,NT:/DriveState/ModuleStates/0/angle/value,NT:/DriveState/ModuleStates/0/speed,NT:/DriveState/ModuleStates/1/angle/value,NT:/DriveState/ModuleStates/1/speed,NT:/DriveState/ModuleStates/2/angle/value,NT:/DriveState/ModuleStates/2/speed,NT:/DriveState/ModuleStates/3/angle/value,NT:/DriveState/ModuleStates/3/speed,NT:/DriveState/ModuleStates/length,NT:/DriveState/ModuleTargets,NT:/DriveState/ModuleTargets/0/angle/value,NT:/DriveState/ModuleTargets/0/speed,NT:/DriveState/ModuleTargets/1/angle/value,NT:/DriveState/ModuleTargets/1/speed,NT:/DriveState/ModuleTargets/2/angle/value,NT:/DriveState/ModuleTargets/2/speed,NT:/DriveState/ModuleTargets/3/angle/value,NT:/DriveState/ModuleTargets/3/speed,NT:/DriveState/ModuleTargets/length,NT:/DriveState/OdometryFrequency,NT:/DriveState/Pose,NT:/DriveState/Pose/rotation/value,NT:/DriveState/Pose/translation/x,NT:/DriveState/Pose/translation/y,NT:/DriveState/Speeds,NT:/DriveState/Speeds/omega,NT:/DriveState/Speeds/vx,NT:/DriveState/Speeds/vy,NT:/DriveState/Timestamp,NT:/AdvantageKit/Vision/AvgTagDist,NT:/AdvantageKit/Vision/AvgTagDist/0,NT:/AdvantageKit/Vision/AvgTagDist/length,NT:/AdvantageKit/Vision/HasTarget,NT:/AdvantageKit/Vision/HasTarget/0,NT:/AdvantageKit/Vision/HasTarget/length,NT:/AdvantageKit/Vision/LatencySeconds,NT:/AdvantageKit/Vision/LatencySeconds/0,NT:/AdvantageKit/Vision/LatencySeconds/length,NT:/AdvantageKit/Vision/PoseThetaRad,NT:/AdvantageKit/Vision/PoseThetaRad/0,NT:/AdvantageKit/Vision/PoseThetaRad/length,NT:/AdvantageKit/Vision/PoseX,NT:/AdvantageKit/Vision/PoseX/0,NT:/AdvantageKit/Vision/PoseX/length,NT:/AdvantageKit/Vision/PoseY,NT:/AdvantageKit/Vision/PoseY/0,NT:/AdvantageKit/Vision/PoseY/length,NT:/AdvantageKit/Vision/TagCount,NT:/AdvantageKit/Vision/TagCount/0,NT:/AdvantageKit/Vision/TagCount/length,NT:/AdvantageKit/Vision/TimestampSeconds,NT:/AdvantageKit/Vision/TimestampSeconds/0,NT:/AdvantageKit/Vision/TimestampSeconds/length
6.56794,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,249.16529625958117,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-da-8c-ce-f5-48-b9-d2-bf,-0.29255889896940135,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.445117,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.562816],6.562816,1
6.572042,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,249.16529625958117,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-da-8c-ce-f5-48-b9-d2-bf,-0.29255889896940135,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.449212,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.562816],6.562816,1
6.572046,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.10379307650894,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-da-8c-ce-f5-48-b9-d2-bf,-0.29255889896940135,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.449212,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.562816],6.562816,1
6.575164,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.10379307650894,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-da-8c-ce-f5-48-b9-d2-bf,-0.29255889896940135,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.452343,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.562816],6.562816,1
6.575168,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.21894157426337,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-da-8c-ce-f5-48-b9-d2-bf,-0.29255889896940135,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.452343,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.562816],6.562816,1
6.579729,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.21894157426337,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-da-8c-ce-f5-48-b9-d2-bf,-0.29255889896940135,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.456907,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.562816],6.562816,1
6.579734,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.09253423623957,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-da-8c-ce-f5-48-b9-d2-bf,-0.29255889896940135,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.456907,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.562816],6.562816,1
6.582828,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.09253423623957,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-da-8c-ce-f5-48-b9-d2-bf,-0.29255889896940135,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.456907,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.583195],6.583195,1
6.583931,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.09253423623957,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-ee-32-cf-f5-48-b9-d2-bf,-0.29255889897176146,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.456907,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.583195],6.583195,1
6.58394,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.09253423623957,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-ee-32-cf-f5-48-b9-d2-bf,-0.29255889897176146,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.461119,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.583195],6.583195,1
6.583941,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889896940135],-0.19172041893864938,-0.4069994360376492,-0.29255889896940135,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.09503611314182,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-ee-32-cf-f5-48-b9-d2-bf,-0.29255889897176146,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.461119,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.583195],6.583195,1
6.583968,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889897176146],-0.19172041893864938,-0.4069994360376492,-0.29255889897176146,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.09503611314182,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-ee-32-cf-f5-48-b9-d2-bf,-0.29255889897176146,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.461119,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.583195],6.583195,1
6.587855,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889897176146],-0.19172041893864938,-0.4069994360376492,-0.29255889897176146,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,250.09503611314182,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-ee-32-cf-f5-48-b9-d2-bf,-0.29255889897176146,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.465027,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.583195],6.583195,1
6.587858,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889897176146],-0.19172041893864938,-0.4069994360376492,-0.29255889897176146,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,249.11812185279348,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-ee-32-cf-f5-48-b9-d2-bf,-0.29255889897176146,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.465027,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.583195],6.583195,1
6.590883,"Field2d",[-0.19172041893864938; -0.4069994360376492; -0.29255889897176146],-0.19172041893864938,-0.4069994360376492,-0.29255889897176146,3,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,0,0,0,0,0,4,249.11812185279348,c6-90-a8-70-4b-8a-c8-bf-dc-6a-d1-5c-47-0c-da-bf-ee-32-cf-f5-48-b9-d2-bf,-0.29255889897176146,-0.19172041893864938,-0.4069994360376492,00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00,0,0,0,16754.468067,[1],1,1,[true],true,1,[0],0,1,[-0.2925824997590243],-0.2925824997590243,1,[-0.19172041893864938],-0.19172041893864938,1,[-0.4069994360376492],-0.4069994360376492,1,[1],1,1,[6.583195],6.583195,1
